,i,j,mi
15040,m_sn_lt_1kt,m_sn_gt_6kt,1.0
15041,m_sn_gt_6kt,m_sn_lt_1kt,1.0
15042,m_sn_lt_1kt,m_sn_lt_2kt,1.0
15043,m_sn_lt_2kt,m_sn_lt_1kt,1.0
15044,m_sn_lt_1kt,m_sn_lt_3kt,1.0
15045,m_sn_lt_3kt,m_sn_lt_1kt,1.0
15046,m_sn_lt_1kt,middle_wave_poort,1.0
15047,middle_wave_poort,m_sn_lt_1kt,1.0
15048,m_sn_lt_1kt,mod_gt_4kt,1.0
15049,mod_gt_4kt,m_sn_lt_1kt,1.0
15050,m_sn_lt_1kt,mod_mixedt,1.0
15051,mod_mixedt,m_sn_lt_1kt,1.0
15052,m_sn_lt_1kt,mod_s_mixedt,1.0
15053,mod_s_mixedt,m_sn_lt_1kt,1.0
15056,m_sn_lt_1kt,mod_snt,1.0
15057,mod_snt,m_sn_lt_1kt,1.0
15058,m_sn_lt_1kt,mod_sn_gt_1kt,1.0
15059,mod_sn_gt_1kt,m_sn_lt_1kt,1.0
15064,m_sn_lt_1kt,mod_sn_gt_4kt,1.0
15065,mod_sn_gt_4kt,m_sn_lt_1kt,1.0
15070,m_sn_lt_1kt,notch_at_4kt,1.0
15071,notch_at_4kt,m_sn_lt_1kt,1.0
15080,m_sn_lt_1kt,s_sn_gt_4kt,1.0
15081,s_sn_gt_4kt,m_sn_lt_1kt,1.0
15088,m_sn_lt_1kt,viith_nerve_signst,1.0
15089,viith_nerve_signst,m_sn_lt_1kt,1.0
15090,m_sn_lt_1kt,wave_V_delayedt,1.0
15091,wave_V_delayedt,m_sn_lt_1kt,1.0
15092,m_sn_lt_1kt,waveform_ItoV_prolongedt,1.0
15093,waveform_ItoV_prolongedt,m_sn_lt_1kt,1.0
15108,m_sn_lt_2kt,bsert,1.0
15109,bsert,m_sn_lt_2kt,1.0
15110,m_sn_lt_2kt,history_buzzingt,1.0
15111,history_buzzingt,m_sn_lt_2kt,1.0
15116,m_sn_lt_2kt,history_fullnesst,1.0
15117,history_fullnesst,m_sn_lt_2kt,1.0
15118,m_sn_lt_2kt,history_heredityt,1.0
15119,history_heredityt,m_sn_lt_2kt,1.0
15124,m_sn_lt_2kt,history_recruitmentt,1.0
15125,history_recruitmentt,m_sn_lt_2kt,1.0
15126,m_sn_lt_2kt,history_ringingt,1.0
15127,history_ringingt,m_sn_lt_2kt,1.0
15132,m_sn_lt_2kt,late_wave_poort,1.0
15133,late_wave_poort,m_sn_lt_2kt,1.0
15134,m_sn_lt_2kt,m_at_2kt,1.0
15135,m_at_2kt,m_sn_lt_2kt,1.0
15136,m_sn_lt_2kt,m_cond_lt_1kt,1.0
15137,m_cond_lt_1kt,m_sn_lt_2kt,1.0
15138,m_sn_lt_2kt,m_gt_1kt,1.0
15139,m_gt_1kt,m_sn_lt_2kt,1.0
15148,m_sn_lt_2kt,m_m_sn_gt_500t,1.0
15149,m_m_sn_gt_500t,m_sn_lt_2kt,1.0
15150,m_sn_lt_2kt,m_p_sn_gt_2kt,1.0
15151,m_p_sn_gt_2kt,m_sn_lt_2kt,1.0
15152,m_sn_lt_2kt,m_s_gt_500t,1.0
15153,m_s_gt_500t,m_sn_lt_2kt,1.0
15156,m_sn_lt_2kt,m_s_sn_gt_1kt,1.0
15157,m_s_sn_gt_1kt,m_sn_lt_2kt,1.0
15164,m_sn_lt_2kt,m_sn_2_3kt,1.0
15165,m_sn_2_3kt,m_sn_lt_2kt,1.0
15170,m_sn_lt_2kt,m_sn_gt_3kt,1.0
15171,m_sn_gt_3kt,m_sn_lt_2kt,1.0
15174,m_sn_lt_2kt,m_sn_gt_500t,1.0
15175,m_sn_gt_500t,m_sn_lt_2kt,1.0
15176,m_sn_lt_2kt,m_sn_gt_6kt,1.0
15177,m_sn_gt_6kt,m_sn_lt_2kt,1.0
15178,m_sn_lt_2kt,m_sn_lt_1kt,1.0
15179,m_sn_lt_1kt,m_sn_lt_2kt,1.0
15180,m_sn_lt_2kt,m_sn_lt_3kt,1.0
15181,m_sn_lt_3kt,m_sn_lt_2kt,1.0
15182,m_sn_lt_2kt,middle_wave_poort,1.0
15183,middle_wave_poort,m_sn_lt_2kt,1.0
15184,m_sn_lt_2kt,mod_gt_4kt,1.0
15185,mod_gt_4kt,m_sn_lt_2kt,1.0
15186,m_sn_lt_2kt,mod_mixedt,1.0
15187,mod_mixedt,m_sn_lt_2kt,1.0
15188,m_sn_lt_2kt,mod_s_mixedt,1.0
15189,mod_s_mixedt,m_sn_lt_2kt,1.0
15192,m_sn_lt_2kt,mod_snt,1.0
15193,mod_snt,m_sn_lt_2kt,1.0
15194,m_sn_lt_2kt,mod_sn_gt_1kt,1.0
15195,mod_sn_gt_1kt,m_sn_lt_2kt,1.0
15200,m_sn_lt_2kt,mod_sn_gt_4kt,1.0
15201,mod_sn_gt_4kt,m_sn_lt_2kt,1.0
15206,m_sn_lt_2kt,notch_at_4kt,1.0
15207,notch_at_4kt,m_sn_lt_2kt,1.0
15216,m_sn_lt_2kt,s_sn_gt_4kt,1.0
15217,s_sn_gt_4kt,m_sn_lt_2kt,1.0
15224,m_sn_lt_2kt,viith_nerve_signst,1.0
15225,viith_nerve_signst,m_sn_lt_2kt,1.0
15226,m_sn_lt_2kt,wave_V_delayedt,1.0
15227,wave_V_delayedt,m_sn_lt_2kt,1.0
15228,m_sn_lt_2kt,waveform_ItoV_prolongedt,1.0
15229,waveform_ItoV_prolongedt,m_sn_lt_2kt,1.0
15244,m_sn_lt_3kt,bsert,1.0
15245,bsert,m_sn_lt_3kt,1.0
15246,m_sn_lt_3kt,history_buzzingt,1.0
15247,history_buzzingt,m_sn_lt_3kt,1.0
15252,m_sn_lt_3kt,history_fullnesst,1.0
15253,history_fullnesst,m_sn_lt_3kt,1.0
15254,m_sn_lt_3kt,history_heredityt,1.0
15255,history_heredityt,m_sn_lt_3kt,1.0
15260,m_sn_lt_3kt,history_recruitmentt,1.0
15261,history_recruitmentt,m_sn_lt_3kt,1.0
15262,m_sn_lt_3kt,history_ringingt,1.0
15263,history_ringingt,m_sn_lt_3kt,1.0
15268,m_sn_lt_3kt,late_wave_poort,1.0
15269,late_wave_poort,m_sn_lt_3kt,1.0
15270,m_sn_lt_3kt,m_at_2kt,1.0
15271,m_at_2kt,m_sn_lt_3kt,1.0
15272,m_sn_lt_3kt,m_cond_lt_1kt,1.0
15273,m_cond_lt_1kt,m_sn_lt_3kt,1.0
15274,m_sn_lt_3kt,m_gt_1kt,1.0
15275,m_gt_1kt,m_sn_lt_3kt,1.0
15284,m_sn_lt_3kt,m_m_sn_gt_500t,1.0
15285,m_m_sn_gt_500t,m_sn_lt_3kt,1.0
15286,m_sn_lt_3kt,m_p_sn_gt_2kt,1.0
15287,m_p_sn_gt_2kt,m_sn_lt_3kt,1.0
15288,m_sn_lt_3kt,m_s_gt_500t,1.0
15289,m_s_gt_500t,m_sn_lt_3kt,1.0
15292,m_sn_lt_3kt,m_s_sn_gt_1kt,1.0
15293,m_s_sn_gt_1kt,m_sn_lt_3kt,1.0
15300,m_sn_lt_3kt,m_sn_2_3kt,1.0
15301,m_sn_2_3kt,m_sn_lt_3kt,1.0
15306,m_sn_lt_3kt,m_sn_gt_3kt,1.0
15307,m_sn_gt_3kt,m_sn_lt_3kt,1.0
15310,m_sn_lt_3kt,m_sn_gt_500t,1.0
15311,m_sn_gt_500t,m_sn_lt_3kt,1.0
15312,m_sn_lt_3kt,m_sn_gt_6kt,1.0
15313,m_sn_gt_6kt,m_sn_lt_3kt,1.0
15314,m_sn_lt_3kt,m_sn_lt_1kt,1.0
15315,m_sn_lt_1kt,m_sn_lt_3kt,1.0
15316,m_sn_lt_3kt,m_sn_lt_2kt,1.0
15317,m_sn_lt_2kt,m_sn_lt_3kt,1.0
15318,m_sn_lt_3kt,middle_wave_poort,1.0
15319,middle_wave_poort,m_sn_lt_3kt,1.0
15320,m_sn_lt_3kt,mod_gt_4kt,1.0
15321,mod_gt_4kt,m_sn_lt_3kt,1.0
15322,m_sn_lt_3kt,mod_mixedt,1.0
15323,mod_mixedt,m_sn_lt_3kt,1.0
15324,m_sn_lt_3kt,mod_s_mixedt,1.0
15325,mod_s_mixedt,m_sn_lt_3kt,1.0
15328,m_sn_lt_3kt,mod_snt,1.0
15329,mod_snt,m_sn_lt_3kt,1.0
15330,m_sn_lt_3kt,mod_sn_gt_1kt,1.0
15331,mod_sn_gt_1kt,m_sn_lt_3kt,1.0
15336,m_sn_lt_3kt,mod_sn_gt_4kt,1.0
15337,mod_sn_gt_4kt,m_sn_lt_3kt,1.0
15342,m_sn_lt_3kt,notch_at_4kt,1.0
15343,notch_at_4kt,m_sn_lt_3kt,1.0
15352,m_sn_lt_3kt,s_sn_gt_4kt,1.0
15353,s_sn_gt_4kt,m_sn_lt_3kt,1.0
15360,m_sn_lt_3kt,viith_nerve_signst,1.0
15361,viith_nerve_signst,m_sn_lt_3kt,1.0
15362,m_sn_lt_3kt,wave_V_delayedt,1.0
15363,wave_V_delayedt,m_sn_lt_3kt,1.0
15364,m_sn_lt_3kt,waveform_ItoV_prolongedt,1.0
15365,waveform_ItoV_prolongedt,m_sn_lt_3kt,1.0
15380,middle_wave_poort,bsert,1.0
15381,bsert,middle_wave_poort,1.0
15382,middle_wave_poort,history_buzzingt,1.0
15383,history_buzzingt,middle_wave_poort,1.0
15388,middle_wave_poort,history_fullnesst,1.0
15389,history_fullnesst,middle_wave_poort,1.0
15390,middle_wave_poort,history_heredityt,1.0
15391,history_heredityt,middle_wave_poort,1.0
15396,middle_wave_poort,history_recruitmentt,1.0
15397,history_recruitmentt,middle_wave_poort,1.0
15398,middle_wave_poort,history_ringingt,1.0
15399,history_ringingt,middle_wave_poort,1.0
15404,middle_wave_poort,late_wave_poort,1.0
15405,late_wave_poort,middle_wave_poort,1.0
15406,middle_wave_poort,m_at_2kt,1.0
15407,m_at_2kt,middle_wave_poort,1.0
15408,middle_wave_poort,m_cond_lt_1kt,1.0
15409,m_cond_lt_1kt,middle_wave_poort,1.0
15410,middle_wave_poort,m_gt_1kt,1.0
15411,m_gt_1kt,middle_wave_poort,1.0
15420,middle_wave_poort,m_m_sn_gt_500t,1.0
15421,m_m_sn_gt_500t,middle_wave_poort,1.0
15422,middle_wave_poort,m_p_sn_gt_2kt,1.0
15423,m_p_sn_gt_2kt,middle_wave_poort,1.0
15424,middle_wave_poort,m_s_gt_500t,1.0
15425,m_s_gt_500t,middle_wave_poort,1.0
15428,middle_wave_poort,m_s_sn_gt_1kt,1.0
15429,m_s_sn_gt_1kt,middle_wave_poort,1.0
15436,middle_wave_poort,m_sn_2_3kt,1.0
15437,m_sn_2_3kt,middle_wave_poort,1.0
15442,middle_wave_poort,m_sn_gt_3kt,1.0
15443,m_sn_gt_3kt,middle_wave_poort,1.0
15446,middle_wave_poort,m_sn_gt_500t,1.0
15447,m_sn_gt_500t,middle_wave_poort,1.0
15448,middle_wave_poort,m_sn_gt_6kt,1.0
15449,m_sn_gt_6kt,middle_wave_poort,1.0
15450,middle_wave_poort,m_sn_lt_1kt,1.0
15451,m_sn_lt_1kt,middle_wave_poort,1.0
15452,middle_wave_poort,m_sn_lt_2kt,1.0
15453,m_sn_lt_2kt,middle_wave_poort,1.0
15454,middle_wave_poort,m_sn_lt_3kt,1.0
15455,m_sn_lt_3kt,middle_wave_poort,1.0
15456,middle_wave_poort,mod_gt_4kt,1.0
15457,mod_gt_4kt,middle_wave_poort,1.0
15458,middle_wave_poort,mod_mixedt,1.0
15459,mod_mixedt,middle_wave_poort,1.0
15460,middle_wave_poort,mod_s_mixedt,1.0
15461,mod_s_mixedt,middle_wave_poort,1.0
15464,middle_wave_poort,mod_snt,1.0
15465,mod_snt,middle_wave_poort,1.0
15466,middle_wave_poort,mod_sn_gt_1kt,1.0
15467,mod_sn_gt_1kt,middle_wave_poort,1.0
15472,middle_wave_poort,mod_sn_gt_4kt,1.0
15473,mod_sn_gt_4kt,middle_wave_poort,1.0
15478,middle_wave_poort,notch_at_4kt,1.0
15479,notch_at_4kt,middle_wave_poort,1.0
15488,middle_wave_poort,s_sn_gt_4kt,1.0
15489,s_sn_gt_4kt,middle_wave_poort,1.0
15496,middle_wave_poort,viith_nerve_signst,1.0
15497,viith_nerve_signst,middle_wave_poort,1.0
15498,middle_wave_poort,wave_V_delayedt,1.0
15499,wave_V_delayedt,middle_wave_poort,1.0
15500,middle_wave_poort,waveform_ItoV_prolongedt,1.0
15501,waveform_ItoV_prolongedt,middle_wave_poort,1.0
15516,mod_gt_4kt,bsert,1.0
15517,bsert,mod_gt_4kt,1.0
15518,mod_gt_4kt,history_buzzingt,1.0
15519,history_buzzingt,mod_gt_4kt,1.0
15524,mod_gt_4kt,history_fullnesst,1.0
15525,history_fullnesst,mod_gt_4kt,1.0
15526,mod_gt_4kt,history_heredityt,1.0
15527,history_heredityt,mod_gt_4kt,1.0
15532,mod_gt_4kt,history_recruitmentt,1.0
15533,history_recruitmentt,mod_gt_4kt,1.0
15534,mod_gt_4kt,history_ringingt,1.0
15535,history_ringingt,mod_gt_4kt,1.0
15540,mod_gt_4kt,late_wave_poort,1.0
15541,late_wave_poort,mod_gt_4kt,1.0
15542,mod_gt_4kt,m_at_2kt,1.0
15543,m_at_2kt,mod_gt_4kt,1.0
15544,mod_gt_4kt,m_cond_lt_1kt,1.0
15545,m_cond_lt_1kt,mod_gt_4kt,1.0
15546,mod_gt_4kt,m_gt_1kt,1.0
15547,m_gt_1kt,mod_gt_4kt,1.0
15556,mod_gt_4kt,m_m_sn_gt_500t,1.0
15557,m_m_sn_gt_500t,mod_gt_4kt,1.0
15558,mod_gt_4kt,m_p_sn_gt_2kt,1.0
15559,m_p_sn_gt_2kt,mod_gt_4kt,1.0
15560,mod_gt_4kt,m_s_gt_500t,1.0
15561,m_s_gt_500t,mod_gt_4kt,1.0
15564,mod_gt_4kt,m_s_sn_gt_1kt,1.0
15565,m_s_sn_gt_1kt,mod_gt_4kt,1.0
15572,mod_gt_4kt,m_sn_2_3kt,1.0
15573,m_sn_2_3kt,mod_gt_4kt,1.0
15578,mod_gt_4kt,m_sn_gt_3kt,1.0
15579,m_sn_gt_3kt,mod_gt_4kt,1.0
15582,mod_gt_4kt,m_sn_gt_500t,1.0
15583,m_sn_gt_500t,mod_gt_4kt,1.0
15584,mod_gt_4kt,m_sn_gt_6kt,1.0
15585,m_sn_gt_6kt,mod_gt_4kt,1.0
15586,mod_gt_4kt,m_sn_lt_1kt,1.0
15587,m_sn_lt_1kt,mod_gt_4kt,1.0
15588,mod_gt_4kt,m_sn_lt_2kt,1.0
15589,m_sn_lt_2kt,mod_gt_4kt,1.0
15590,mod_gt_4kt,m_sn_lt_3kt,1.0
15591,m_sn_lt_3kt,mod_gt_4kt,1.0
15592,mod_gt_4kt,middle_wave_poort,1.0
15593,middle_wave_poort,mod_gt_4kt,1.0
15594,mod_gt_4kt,mod_mixedt,1.0
15595,mod_mixedt,mod_gt_4kt,1.0
15596,mod_gt_4kt,mod_s_mixedt,1.0
15597,mod_s_mixedt,mod_gt_4kt,1.0
15600,mod_gt_4kt,mod_snt,1.0
15601,mod_snt,mod_gt_4kt,1.0
15602,mod_gt_4kt,mod_sn_gt_1kt,1.0
15603,mod_sn_gt_1kt,mod_gt_4kt,1.0
15608,mod_gt_4kt,mod_sn_gt_4kt,1.0
15609,mod_sn_gt_4kt,mod_gt_4kt,1.0
15614,mod_gt_4kt,notch_at_4kt,1.0
15615,notch_at_4kt,mod_gt_4kt,1.0
15624,mod_gt_4kt,s_sn_gt_4kt,1.0
15625,s_sn_gt_4kt,mod_gt_4kt,1.0
15632,mod_gt_4kt,viith_nerve_signst,1.0
15633,viith_nerve_signst,mod_gt_4kt,1.0
15634,mod_gt_4kt,wave_V_delayedt,1.0
15635,wave_V_delayedt,mod_gt_4kt,1.0
15636,mod_gt_4kt,waveform_ItoV_prolongedt,1.0
15637,waveform_ItoV_prolongedt,mod_gt_4kt,1.0
15652,mod_mixedt,bsert,1.0
15653,bsert,mod_mixedt,1.0
15654,mod_mixedt,history_buzzingt,1.0
15655,history_buzzingt,mod_mixedt,1.0
15660,mod_mixedt,history_fullnesst,1.0
15661,history_fullnesst,mod_mixedt,1.0
15662,mod_mixedt,history_heredityt,1.0
15663,history_heredityt,mod_mixedt,1.0
15668,mod_mixedt,history_recruitmentt,1.0
15669,history_recruitmentt,mod_mixedt,1.0
15670,mod_mixedt,history_ringingt,1.0
15671,history_ringingt,mod_mixedt,1.0
15676,mod_mixedt,late_wave_poort,1.0
15677,late_wave_poort,mod_mixedt,1.0
15678,mod_mixedt,m_at_2kt,1.0
15679,m_at_2kt,mod_mixedt,1.0
15680,mod_mixedt,m_cond_lt_1kt,1.0
15681,m_cond_lt_1kt,mod_mixedt,1.0
15682,mod_mixedt,m_gt_1kt,1.0
15683,m_gt_1kt,mod_mixedt,1.0
15692,mod_mixedt,m_m_sn_gt_500t,1.0
15693,m_m_sn_gt_500t,mod_mixedt,1.0
15694,mod_mixedt,m_p_sn_gt_2kt,1.0
15695,m_p_sn_gt_2kt,mod_mixedt,1.0
15696,mod_mixedt,m_s_gt_500t,1.0
15697,m_s_gt_500t,mod_mixedt,1.0
15700,mod_mixedt,m_s_sn_gt_1kt,1.0
15701,m_s_sn_gt_1kt,mod_mixedt,1.0
15708,mod_mixedt,m_sn_2_3kt,1.0
15709,m_sn_2_3kt,mod_mixedt,1.0
15714,mod_mixedt,m_sn_gt_3kt,1.0
15715,m_sn_gt_3kt,mod_mixedt,1.0
15718,mod_mixedt,m_sn_gt_500t,1.0
15719,m_sn_gt_500t,mod_mixedt,1.0
15720,mod_mixedt,m_sn_gt_6kt,1.0
15721,m_sn_gt_6kt,mod_mixedt,1.0
15722,mod_mixedt,m_sn_lt_1kt,1.0
15723,m_sn_lt_1kt,mod_mixedt,1.0
15724,mod_mixedt,m_sn_lt_2kt,1.0
15725,m_sn_lt_2kt,mod_mixedt,1.0
15726,mod_mixedt,m_sn_lt_3kt,1.0
15727,m_sn_lt_3kt,mod_mixedt,1.0
15728,mod_mixedt,middle_wave_poort,1.0
15729,middle_wave_poort,mod_mixedt,1.0
15730,mod_mixedt,mod_gt_4kt,1.0
15731,mod_gt_4kt,mod_mixedt,1.0
15732,mod_mixedt,mod_s_mixedt,1.0
15733,mod_s_mixedt,mod_mixedt,1.0
15736,mod_mixedt,mod_snt,1.0
15737,mod_snt,mod_mixedt,1.0
15738,mod_mixedt,mod_sn_gt_1kt,1.0
15739,mod_sn_gt_1kt,mod_mixedt,1.0
15744,mod_mixedt,mod_sn_gt_4kt,1.0
15745,mod_sn_gt_4kt,mod_mixedt,1.0
15750,mod_mixedt,notch_at_4kt,1.0
15751,notch_at_4kt,mod_mixedt,1.0
15760,mod_mixedt,s_sn_gt_4kt,1.0
15761,s_sn_gt_4kt,mod_mixedt,1.0
15768,mod_mixedt,viith_nerve_signst,1.0
15769,viith_nerve_signst,mod_mixedt,1.0
15770,mod_mixedt,wave_V_delayedt,1.0
15771,wave_V_delayedt,mod_mixedt,1.0
15772,mod_mixedt,waveform_ItoV_prolongedt,1.0
15773,waveform_ItoV_prolongedt,mod_mixedt,1.0
15788,mod_s_mixedt,bsert,1.0
15789,bsert,mod_s_mixedt,1.0
15790,mod_s_mixedt,history_buzzingt,1.0
15791,history_buzzingt,mod_s_mixedt,1.0
15796,mod_s_mixedt,history_fullnesst,1.0
15797,history_fullnesst,mod_s_mixedt,1.0
15798,mod_s_mixedt,history_heredityt,1.0
15799,history_heredityt,mod_s_mixedt,1.0
15804,mod_s_mixedt,history_recruitmentt,1.0
15805,history_recruitmentt,mod_s_mixedt,1.0
15806,mod_s_mixedt,history_ringingt,1.0
15807,history_ringingt,mod_s_mixedt,1.0
15812,mod_s_mixedt,late_wave_poort,1.0
15813,late_wave_poort,mod_s_mixedt,1.0
15814,mod_s_mixedt,m_at_2kt,1.0
15815,m_at_2kt,mod_s_mixedt,1.0
15816,mod_s_mixedt,m_cond_lt_1kt,1.0
15817,m_cond_lt_1kt,mod_s_mixedt,1.0
15818,mod_s_mixedt,m_gt_1kt,1.0
15819,m_gt_1kt,mod_s_mixedt,1.0
15828,mod_s_mixedt,m_m_sn_gt_500t,1.0
15829,m_m_sn_gt_500t,mod_s_mixedt,1.0
15830,mod_s_mixedt,m_p_sn_gt_2kt,1.0
15831,m_p_sn_gt_2kt,mod_s_mixedt,1.0
15832,mod_s_mixedt,m_s_gt_500t,1.0
15833,m_s_gt_500t,mod_s_mixedt,1.0
15836,mod_s_mixedt,m_s_sn_gt_1kt,1.0
15837,m_s_sn_gt_1kt,mod_s_mixedt,1.0
15844,mod_s_mixedt,m_sn_2_3kt,1.0
15845,m_sn_2_3kt,mod_s_mixedt,1.0
15850,mod_s_mixedt,m_sn_gt_3kt,1.0
15851,m_sn_gt_3kt,mod_s_mixedt,1.0
15854,mod_s_mixedt,m_sn_gt_500t,1.0
15855,m_sn_gt_500t,mod_s_mixedt,1.0
15856,mod_s_mixedt,m_sn_gt_6kt,1.0
15857,m_sn_gt_6kt,mod_s_mixedt,1.0
15858,mod_s_mixedt,m_sn_lt_1kt,1.0
15859,m_sn_lt_1kt,mod_s_mixedt,1.0
15860,mod_s_mixedt,m_sn_lt_2kt,1.0
15861,m_sn_lt_2kt,mod_s_mixedt,1.0
15862,mod_s_mixedt,m_sn_lt_3kt,1.0
15863,m_sn_lt_3kt,mod_s_mixedt,1.0
15864,mod_s_mixedt,middle_wave_poort,1.0
15865,middle_wave_poort,mod_s_mixedt,1.0
15866,mod_s_mixedt,mod_gt_4kt,1.0
15867,mod_gt_4kt,mod_s_mixedt,1.0
15868,mod_s_mixedt,mod_mixedt,1.0
15869,mod_mixedt,mod_s_mixedt,1.0
15872,mod_s_mixedt,mod_snt,1.0
15873,mod_snt,mod_s_mixedt,1.0
15874,mod_s_mixedt,mod_sn_gt_1kt,1.0
15875,mod_sn_gt_1kt,mod_s_mixedt,1.0
15880,mod_s_mixedt,mod_sn_gt_4kt,1.0
15881,mod_sn_gt_4kt,mod_s_mixedt,1.0
15886,mod_s_mixedt,notch_at_4kt,1.0
15887,notch_at_4kt,mod_s_mixedt,1.0
15896,mod_s_mixedt,s_sn_gt_4kt,1.0
15897,s_sn_gt_4kt,mod_s_mixedt,1.0
15904,mod_s_mixedt,viith_nerve_signst,1.0
15905,viith_nerve_signst,mod_s_mixedt,1.0
15906,mod_s_mixedt,wave_V_delayedt,1.0
15907,wave_V_delayedt,mod_s_mixedt,1.0
15908,mod_s_mixedt,waveform_ItoV_prolongedt,1.0
15909,waveform_ItoV_prolongedt,mod_s_mixedt,1.0
16020,mod_s_sn_gt_500t,notch_4kt,0.1073874463051378
16021,notch_4kt,mod_s_sn_gt_500t,0.1073874463051378
16060,mod_snt,bsert,1.0
16061,bsert,mod_snt,1.0
16062,mod_snt,history_buzzingt,1.0
16063,history_buzzingt,mod_snt,1.0
16068,mod_snt,history_fullnesst,1.0
16069,history_fullnesst,mod_snt,1.0
16070,mod_snt,history_heredityt,1.0
16071,history_heredityt,mod_snt,1.0
16076,mod_snt,history_recruitmentt,1.0
16077,history_recruitmentt,mod_snt,1.0
16078,mod_snt,history_ringingt,1.0
16079,history_ringingt,mod_snt,1.0
16084,mod_snt,late_wave_poort,1.0
16085,late_wave_poort,mod_snt,1.0
16086,mod_snt,m_at_2kt,1.0
16087,m_at_2kt,mod_snt,1.0
16088,mod_snt,m_cond_lt_1kt,1.0
16089,m_cond_lt_1kt,mod_snt,1.0
16090,mod_snt,m_gt_1kt,1.0
16091,m_gt_1kt,mod_snt,1.0
16100,mod_snt,m_m_sn_gt_500t,1.0
16101,m_m_sn_gt_500t,mod_snt,1.0
16102,mod_snt,m_p_sn_gt_2kt,1.0
16103,m_p_sn_gt_2kt,mod_snt,1.0
16104,mod_snt,m_s_gt_500t,1.0
16105,m_s_gt_500t,mod_snt,1.0
16108,mod_snt,m_s_sn_gt_1kt,1.0
16109,m_s_sn_gt_1kt,mod_snt,1.0
16116,mod_snt,m_sn_2_3kt,1.0
16117,m_sn_2_3kt,mod_snt,1.0
16122,mod_snt,m_sn_gt_3kt,1.0
16123,m_sn_gt_3kt,mod_snt,1.0
16126,mod_snt,m_sn_gt_500t,1.0
16127,m_sn_gt_500t,mod_snt,1.0
16128,mod_snt,m_sn_gt_6kt,1.0
16129,m_sn_gt_6kt,mod_snt,1.0
16130,mod_snt,m_sn_lt_1kt,1.0
16131,m_sn_lt_1kt,mod_snt,1.0
16132,mod_snt,m_sn_lt_2kt,1.0
16133,m_sn_lt_2kt,mod_snt,1.0
16134,mod_snt,m_sn_lt_3kt,1.0
16135,m_sn_lt_3kt,mod_snt,1.0
16136,mod_snt,middle_wave_poort,1.0
16137,middle_wave_poort,mod_snt,1.0
16138,mod_snt,mod_gt_4kt,1.0
16139,mod_gt_4kt,mod_snt,1.0
16140,mod_snt,mod_mixedt,1.0
16141,mod_mixedt,mod_snt,1.0
16142,mod_snt,mod_s_mixedt,1.0
16143,mod_s_mixedt,mod_snt,1.0
16146,mod_snt,mod_sn_gt_1kt,1.0
16147,mod_sn_gt_1kt,mod_snt,1.0
16152,mod_snt,mod_sn_gt_4kt,1.0
16153,mod_sn_gt_4kt,mod_snt,1.0
16158,mod_snt,notch_at_4kt,1.0
16159,notch_at_4kt,mod_snt,1.0
16168,mod_snt,s_sn_gt_4kt,1.0
16169,s_sn_gt_4kt,mod_snt,1.0
16176,mod_snt,viith_nerve_signst,1.0
16177,viith_nerve_signst,mod_snt,1.0
16178,mod_snt,wave_V_delayedt,1.0
16179,wave_V_delayedt,mod_snt,1.0
16180,mod_snt,waveform_ItoV_prolongedt,1.0
16181,waveform_ItoV_prolongedt,mod_snt,1.0
16196,mod_sn_gt_1kt,bsert,1.0
16197,bsert,mod_sn_gt_1kt,1.0
16198,mod_sn_gt_1kt,history_buzzingt,1.0
16199,history_buzzingt,mod_sn_gt_1kt,1.0
16204,mod_sn_gt_1kt,history_fullnesst,1.0
16205,history_fullnesst,mod_sn_gt_1kt,1.0
16206,mod_sn_gt_1kt,history_heredityt,1.0
16207,history_heredityt,mod_sn_gt_1kt,1.0
16212,mod_sn_gt_1kt,history_recruitmentt,1.0
16213,history_recruitmentt,mod_sn_gt_1kt,1.0
16214,mod_sn_gt_1kt,history_ringingt,1.0
16215,history_ringingt,mod_sn_gt_1kt,1.0
16220,mod_sn_gt_1kt,late_wave_poort,1.0
16221,late_wave_poort,mod_sn_gt_1kt,1.0
16222,mod_sn_gt_1kt,m_at_2kt,1.0
16223,m_at_2kt,mod_sn_gt_1kt,1.0
16224,mod_sn_gt_1kt,m_cond_lt_1kt,1.0
16225,m_cond_lt_1kt,mod_sn_gt_1kt,1.0
16226,mod_sn_gt_1kt,m_gt_1kt,1.0
16227,m_gt_1kt,mod_sn_gt_1kt,1.0
16236,mod_sn_gt_1kt,m_m_sn_gt_500t,1.0
16237,m_m_sn_gt_500t,mod_sn_gt_1kt,1.0
16238,mod_sn_gt_1kt,m_p_sn_gt_2kt,1.0
16239,m_p_sn_gt_2kt,mod_sn_gt_1kt,1.0
16240,mod_sn_gt_1kt,m_s_gt_500t,1.0
16241,m_s_gt_500t,mod_sn_gt_1kt,1.0
16244,mod_sn_gt_1kt,m_s_sn_gt_1kt,1.0
16245,m_s_sn_gt_1kt,mod_sn_gt_1kt,1.0
16252,mod_sn_gt_1kt,m_sn_2_3kt,1.0
16253,m_sn_2_3kt,mod_sn_gt_1kt,1.0
16258,mod_sn_gt_1kt,m_sn_gt_3kt,1.0
16259,m_sn_gt_3kt,mod_sn_gt_1kt,1.0
16262,mod_sn_gt_1kt,m_sn_gt_500t,1.0
16263,m_sn_gt_500t,mod_sn_gt_1kt,1.0
