,f,air,airBoneGap,ar_c,ar_u,bone,boneAbnormal,bser,history_buzzing,history_dizziness,history_fluctuating,history_fullness,history_heredity,history_nausea,history_noise,history_recruitment,history_ringing,history_roaring,history_vomiting,late_wave_poor,m_at_2k,m_cond_lt_1k,m_gt_1k,m_m_gt_2k,m_m_sn,m_m_sn_gt_1k,m_m_sn_gt_2k,m_m_sn_gt_500,m_p_sn_gt_2k,m_s_gt_500,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_s_sn_gt_3k,m_s_sn_gt_4k,m_sn_2_3k,m_sn_gt_1k,m_sn_gt_2k,m_sn_gt_3k,m_sn_gt_4k,m_sn_gt_500,m_sn_gt_6k,m_sn_lt_1k,m_sn_lt_2k,m_sn_lt_3k,middle_wave_poor,mod_gt_4k,mod_mixed,mod_s_mixed,mod_s_sn_gt_500,mod_sn,mod_sn_gt_1k,mod_sn_gt_2k,mod_sn_gt_3k,mod_sn_gt_4k,mod_sn_gt_500,notch_4k,notch_at_4k,o_ar_c,o_ar_u,s_sn_gt_1k,s_sn_gt_2k,s_sn_gt_4k,speech,static_normal,tymp,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged,indentifier
87,late_wave_poort,0.0027042799802157905,0.005950036194117096,0.026088506841204444,0.03047768133960587,0.023772433820673802,0.009359361241523367,0.6670677373764061,0.0011517608777382943,0.005558872626315769,0.003447954213209426,0.0011517608777382943,0.0018037330570813488,0.004396011779404072,0.009629494413215065,0.0018037330570813488,0.002636374347763992,0.0038644492822082124,0.0032100563386475676,1.0,0.0011517608777382943,0.0,0.0011517608777382943,0.0018037330570813488,0.003447954213209426,0.0029433952115840542,0.002269171873035155,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.08623782742648788,0.03726210607838771,0.002636374347763992,0.0038644492822082124,0.0011517608777382943,0.0,0.002269171873035155,0.0011517608777382943,0.0011517608777382943,1.0,0.0011517608777382943,0.0,0.0,0.0011517608777382943,0.0,0.0011517608777382943,0.003447954213209426,0.0038644492822082124,0.002269171873035155,0.002269171873035155,0.006204233001213242,0.00422801546099781,0.028185458174159395,0.027252211733175682,0.0018037330570813488,0.0032100563386475676,0.0018037330570813488,0.011379460936514894,0.004396011779404072,0.03185421025743277,0.0011517608777382943,0.0018037330570813488,0.0018037330570813488,0.020918266315965387
88,m_at_2kt,0.022473278602005122,0.056200259655077134,0.013275653546916339,0.01550508709267494,0.00917671082570215,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,1.0,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.014350909069449146,0.013864644277210566,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.005455221886068972,0.0024003230061189337,0.04278999757885615,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
89,m_cond_lt_1kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1253591560753355e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,m_gt_1kt,0.006181891390756671,0.0031544343090786067,0.013275653546916339,0.01550508709267494,0.012011883765590058,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.06522030014270264,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.022401430684791095,0.0011517608777382943,0.3124250692151112,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,1.0,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.014350909069449146,0.016169916123398718,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.01084154057430903,0.0024003230061189337,0.06067337661711552,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
91,m_m_gt_2kt,0.0027042799802157905,0.005950036194117096,0.0050301007352813,0.009607971874210926,0.01263604373216474,0.009359361241523367,0.002418702357248957,0.0011517608777382943,0.005558872626315769,0.003447954213209426,0.0011517608777382943,0.0018037330570813488,0.004396011779404072,0.004211286128259373,0.0018037330570813488,0.002636374347763992,0.0038644492822082124,0.0032100563386475676,0.0018037330570813488,0.0011517608777382943,0.0,0.0011517608777382943,1.0,0.003447954213209426,0.0029433952115840542,0.002269171873035155,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0036644382906577716,0.005007570160561409,0.002636374347763992,0.0038644492822082124,0.0011517608777382943,0.0,0.002269171873035155,0.0011517608777382943,0.0011517608777382943,0.0018037330570813488,0.0011517608777382943,0.0,0.0,0.0011517608777382943,0.0,0.0011517608777382943,0.003447954213209426,0.0038644492822082124,0.002269171873035155,0.002269171873035155,0.006204233001213242,0.00422801546099781,0.009258169576801995,0.005852126479305596,0.0018037330570813488,0.0032100563386475676,0.0018037330570813488,0.007412486682729815,0.004396011779404072,0.004898188424588609,0.0011517608777382943,0.0018037330570813488,0.0018037330570813488,0.020918266315965387
92,m_m_snt,0.03075847616796448,0.00051095750188608,0.019886860022945867,0.011751286055160372,0.023703648733456793,0.007716127335572268,0.0054617016928787485,0.0019497499285437865,0.020841935568922398,0.008369066175731157,0.0019497499285437865,0.003447954213209426,0.011649365331764498,0.0040276449855059385,0.003447954213209426,0.0057648615469051085,0.009790770390173445,0.007578645725105383,0.003447954213209426,0.0019497499285437865,0.0,0.0019497499285437865,0.003447954213209426,1.0,0.006717334929798924,0.004691089408478049,0.0019497499285437865,0.0,0.0019497499285437865,0.0019497499285437865,0.0,0.0019497499285437865,0.0019497499285437865,0.0019497499285437865,0.0019497499285437865,0.009102931588572541,0.013812135237238857,0.0057648615469051085,0.009790770390173445,0.0019497499285437865,0.0,0.004691089408478049,0.0019497499285437865,0.0019497499285437865,0.003447954213209426,0.0019497499285437865,0.0,0.0,0.0019497499285437865,0.0,0.0019497499285437865,0.008369066175731157,0.009790770390173445,0.004691089408478049,0.004691089408478049,0.00019274571480209796,0.011058451552238616,0.01303788221815357,0.022230333114167132,0.003447954213209426,0.007578645725105383,0.003447954213209426,0.049635251035207585,0.011649365331764498,0.019704165930965262,0.0019497499285437865,0.003447954213209426,0.003447954213209426,0.05567471285906778
93,m_m_sn_gt_1kt,0.029121892976727494,0.013068219718052875,0.02401067122762582,0.022933304850685093,0.012094315065300832,0.021489512421771224,0.004471457828164908,0.00171054832083371,0.01207882260725134,0.006717334929798924,0.00171054832083371,0.0029433952115840542,0.01691332391431941,0.047621285773935845,0.0029433952115840542,0.0047598445791166245,0.027299221202240615,0.04741806201810052,0.0029433952115840542,0.00171054832083371,0.0,0.00171054832083371,0.0029433952115840542,0.006717334929798924,1.0,0.003929180638873247,0.00171054832083371,0.0,0.00171054832083371,0.00171054832083371,0.0,0.00171054832083371,0.00171054832083371,0.00171054832083371,0.00171054832083371,0.0072585075854044315,0.010676386722228377,0.0047598445791166245,0.007762790231108591,0.00171054832083371,0.0,0.003929180638873247,0.00171054832083371,0.00171054832083371,0.0029433952115840542,0.00171054832083371,0.0,0.0,0.00171054832083371,0.0,0.00171054832083371,0.006717334929798924,0.007762790231108591,0.003929180638873247,0.003929180638873247,0.02510704263108154,0.008686343076285404,0.021530179136379474,0.025169190727506084,0.0029433952115840542,0.006130060800869356,0.0029433952115840542,0.051636851185122415,0.009114850465108031,0.011347977119429684,0.00171054832083371,0.0029433952115840542,0.0029433952115840542,0.04317710383954262
94,m_m_sn_gt_2kt,0.006917725795782514,0.008498653112322471,0.005169983393916887,0.007879719019749409,0.00928853034922178,0.0008272652537717997,0.0032179643937938975,0.0013854808858645095,0.007906589203066418,0.004691089408478049,0.0013854808858645095,0.002269171873035155,0.006136701856645441,0.016982331117487197,0.002269171873035155,0.003471545836777805,0.005325212764793983,0.00433066603028616,0.002269171873035155,0.0013854808858645095,0.0,0.0013854808858645095,0.002269171873035155,0.004691089408478049,0.003929180638873247,1.0,0.0013854808858645095,0.0,0.0013854808858645095,0.0013854808858645095,0.0,0.0013854808858645095,0.0013854808858645095,0.0013854808858645095,0.0013854808858645095,0.00502033288801668,0.007069134374137678,0.003471545836777805,0.005325212764793983,0.0013854808858645095,0.0,0.0029330747988815242,0.0013854808858645095,0.0013854808858645095,0.002269171873035155,0.0013854808858645095,0.0,0.0,0.0013854808858645095,0.0,0.0013854808858645095,0.004691089408478049,0.005325212764793983,0.0029330747988815242,0.0029330747988815242,0.14084107525421635,0.005880198203941573,0.011133453272474893,0.003719700967480599,0.002269171873035155,0.00433066603028616,0.002269171873035155,0.014999757287453093,0.006136701856645441,0.007141551917861617,0.0013854808858645095,0.002269171873035155,0.002269171873035155,0.028973070647676187
95,m_m_sn_gt_500t,0.006181891390756671,0.0031544343090786067,0.01853410099497108,0.0049024540365834425,0.00917671082570215,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,1.0,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.004725643822564993,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.01469207785291725,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
96,m_p_sn_gt_2kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1253591560753355e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,m_s_gt_500t,0.006181891390756671,0.0031544343090786067,0.005123411556600723,0.0049024540365834425,0.01351776851790574,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,1.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.051370813619031085,0.002320054900927443,0.004725643822564993,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.01469207785291725,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
98,m_s_snt,0.006181891390756671,0.0031544343090786067,0.005123411556600723,0.0049024540365834425,0.006965993685232699,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.022401430684791095,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,1.0,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.051370813619031085,0.002320054900927443,0.004725643822564993,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.022193797539049653,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
99,m_s_sn_gt_1kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1253591560753355e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,m_s_sn_gt_2kt,0.006181891390756671,0.0031544343090786067,0.005123411556600723,0.01550508709267494,0.00917671082570215,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,1.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.014350909069449146,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.01084154057430903,0.0024003230061189337,0.05135491374299075,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
101,m_s_sn_gt_3kt,0.006181891390756671,0.0031544343090786067,0.005123411556600723,0.0049024540365834425,0.01351776851790574,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.022401430684791095,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,1.0,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.004725643822564993,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.01084154057430903,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
102,m_s_sn_gt_4kt,0.009126283939737207,0.0031544343090786067,0.005123411556600723,0.0049024540365834425,0.01351776851790574,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.022401430684791095,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,1.0,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.004725643822564993,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.005455221886068972,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
103,m_sn_2_3kt,0.009126283939737207,0.0031544343090786067,0.005123411556600723,0.017064333617111196,0.006965993685232699,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,1.0,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.004725643822564993,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.005455221886068972,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
104,m_sn_gt_1kt,0.009419004088809881,0.019031373119967214,0.013361142046429129,0.02019112782518574,0.0029427594077802164,0.03226861243211711,0.07159714275478435,0.0020522443826904244,0.01584326224652167,0.08351422147522733,0.0020522443826904244,0.0036644382906577716,0.012800483413922472,0.014815879045902352,0.29925228526419323,0.006202558856272631,0.010701002628560843,0.008218420178392727,0.08623782742648788,0.0020522443826904244,0.0,0.0020522443826904244,0.0036644382906577716,0.009102931588572541,0.0072585075854044315,0.00502033288801668,0.0020522443826904244,0.0,0.0020522443826904244,0.0020522443826904244,0.0,0.0020522443826904244,0.0020522443826904244,0.0020522443826904244,0.0020522443826904244,1.0,0.015252853947489299,0.006202558856272631,0.010701002628560843,0.0020522443826904244,0.0,0.00502033288801668,0.0020522443826904244,0.0020522443826904244,0.08623782742648788,0.0020522443826904244,0.0,0.0,0.0020522443826904244,0.0,0.0020522443826904244,0.009102931588572541,0.010701002628560843,0.00502033288801668,0.00502033288801668,0.008912735453419661,0.007829196509042293,0.019438438470620448,0.004264806100032421,0.0036644382906577716,0.008218420178392727,0.0036644382906577716,0.015503644315569184,0.04078835884479394,0.019630631928943244,0.0020522443826904244,0.0036644382906577716,0.0036644382906577716,0.0614475349543262
105,m_sn_gt_2kt,0.04642686866021814,0.03214056299280423,0.010710118511657908,0.013325726008374823,0.03830356443592768,0.024842010003560552,0.16733791930542338,0.002694606940667212,0.0009399186391393636,0.013812135237238857,0.002694606940667212,0.005007570160561409,0.03433901519852361,0.0014104536774485236,0.005007570160561409,0.014404565269774147,0.0012134550987704547,0.006017643529204059,0.03726210607838771,0.002694606940667212,0.0,0.002694606940667212,0.005007570160561409,0.013812135237238857,0.010676386722228377,0.007069134374137678,0.002694606940667212,0.0,0.002694606940667212,0.002694606940667212,0.0,0.002694606940667212,0.002694606940667212,0.002694606940667212,0.002694606940667212,0.015252853947489299,1.0,0.008944964723048728,0.016626224744914608,0.002694606940667212,0.0,0.007069134374137678,0.002694606940667212,0.002694606940667212,0.03726210607838771,0.002694606940667212,0.0,0.0,0.002694606940667212,0.0,0.002694606940667212,0.013812135237238857,0.016626224744914608,0.007069134374137678,0.007069134374137678,0.01563207723412634,0.01286226938165025,0.010278830610138612,0.006923586808226655,0.005007570160561409,0.01229186985501796,0.005007570160561409,0.017899186069227222,0.010251882334634022,0.03131754396907502,0.002694606940667212,0.005007570160561409,0.005007570160561409,0.099969530634458
106,m_sn_gt_3kt,0.005246536452858758,0.010858709291630155,0.011698030496247196,0.01600994640992132,0.017747288302266764,0.017630498788816028,0.003888628443499377,0.0015637882113042237,0.05004929800878369,0.0057648615469051085,0.0015637882113042237,0.002636374347763992,0.09615726158305025,0.007987508663384893,0.002636374347763992,0.004163558698546271,0.13257277311256627,0.06100293625286368,0.002636374347763992,0.0015637882113042237,0.0,0.0015637882113042237,0.002636374347763992,0.0057648615469051085,0.0047598445791166245,0.003471545836777805,0.0015637882113042237,0.0,0.0015637882113042237,0.0015637882113042237,0.0,0.0015637882113042237,0.0015637882113042237,0.0015637882113042237,0.0015637882113042237,0.006202558856272631,0.008944964723048728,1.0,0.006609125232894821,0.0015637882113042237,0.0,0.003471545836777805,0.0015637882113042237,0.0015637882113042237,0.002636374347763992,0.0015637882113042237,0.0,0.0,0.0015637882113042237,0.0,0.0015637882113042237,0.0057648615469051085,0.006609125232894821,0.003471545836777805,0.003471545836777805,0.004982219526486008,0.02737297691499583,0.01222935807942578,0.02040503981103848,0.002636374347763992,0.005287837229039014,0.002636374347763992,0.02121732640782953,0.0076949348387440036,0.009286057260021999,0.0015637882113042237,0.002636374347763992,0.002636374347763992,0.03633529906566183
107,m_sn_gt_4kt,0.04647409678833817,0.02085065073427247,0.028228937136211454,0.022898307284566852,0.023189643647833637,0.035651626833326934,0.006298987327730846,0.002147074394958763,0.0382220921955483,0.015975827676598994,0.002147074394958763,0.0038644492822082124,0.004357539181699578,0.036793411154001164,0.0038644492822082124,0.006609125232894821,0.009590504035938082,0.0866999695153335,0.0038644492822082124,0.002147074394958763,0.0,0.002147074394958763,0.0038644492822082124,0.009790770390173445,0.007762790231108591,0.005325212764793983,0.002147074394958763,0.0,0.002147074394958763,0.002147074394958763,0.0,0.002147074394958763,0.002147074394958763,0.002147074394958763,0.002147074394958763,0.010701002628560843,0.016626224744914608,0.006609125232894821,1.0,0.002147074394958763,0.0,0.05085118319769742,0.002147074394958763,0.002147074394958763,0.0038644492822082124,0.002147074394958763,0.0,0.0,0.002147074394958763,0.0,0.002147074394958763,0.009790770390173445,0.011558364644180844,0.005325212764793983,0.005325212764793983,0.021982779093325255,0.013147326184651741,0.024718827776279727,0.026116253142090085,0.0038644492822082124,0.008816389748035593,0.0038644492822082124,0.027321961641154306,0.03400185386815215,0.018977221666793657,0.002147074394958763,0.0038644492822082124,0.0038644492822082124,0.06695605376621203
108,m_sn_gt_500t,0.022473278602005122,0.056200259655077134,0.013275653546916339,0.01550508709267494,0.00917671082570215,0.004858736213021574,0.0014125918239131516,0.0007981727897742488,0.0029627179294384716,0.0019497499285437865,0.0007981727897742488,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.3124250692151112,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,1.0,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.014350909069449146,0.005369372662595352,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.005455221886068972,0.0024003230061189337,0.04278999757885615,0.0007981727897742488,0.0011517608777382943,0.0011517608777382943,0.011812483401895682
109,m_sn_gt_6kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1253591560753355e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
