,i,j,mi
536,ar_cg,s_sn_gt_4kg,1.5738607661019716e-15
537,s_sn_gt_4kg,ar_cg,1.5738607661019716e-15
538,ar_cg,speechg,0.12654662850422008
539,speechg,ar_cg,0.12654662850422008
540,ar_cg,static_normalg,0.025816334982129072
541,static_normalg,ar_cg,0.025816334982129072
542,ar_cg,tympg,0.19869369639828918
543,tympg,ar_cg,0.19869369639828918
544,ar_cg,viith_nerve_signsg,1.5738607661019716e-15
545,viith_nerve_signsg,ar_cg,1.5738607661019716e-15
546,ar_cg,wave_V_delayedg,1.5738607661019716e-15
547,wave_V_delayedg,ar_cg,1.5738607661019716e-15
548,ar_cg,waveform_ItoV_prolongedg,1.5738607661019716e-15
549,waveform_ItoV_prolongedg,ar_cg,1.5738607661019716e-15
550,ar_cg,indentifierg,0.32700750242064774
551,indentifierg,ar_cg,0.32700750242064774
552,ar_ug,age_gt_60g,0.0
553,age_gt_60g,ar_ug,0.0
554,ar_ug,airg,0.023010930306298263
555,airg,ar_ug,0.023010930306298263
556,ar_ug,airBoneGapg,0.1730464330491359
557,airBoneGapg,ar_ug,0.1730464330491359
558,ar_ug,ar_cg,0.18975871494824081
559,ar_cg,ar_ug,0.18975871494824081
560,ar_ug,boneg,0.21513198702953232
561,boneg,ar_ug,0.21513198702953232
562,ar_ug,boneAbnormalg,0.03228665956585567
563,boneAbnormalg,ar_ug,0.03228665956585567
564,ar_ug,bserg,0.0
565,bserg,ar_ug,0.0
566,ar_ug,history_buzzingg,0.0
567,history_buzzingg,ar_ug,0.0
568,ar_ug,history_dizzinessg,0.026790864634794458
569,history_dizzinessg,ar_ug,0.026790864634794458
570,ar_ug,history_fluctuatingg,0.010874690768428542
571,history_fluctuatingg,ar_ug,0.010874690768428542
572,ar_ug,history_fullnessg,0.0
573,history_fullnessg,ar_ug,0.0
574,ar_ug,history_heredityg,0.0
575,history_heredityg,ar_ug,0.0
576,ar_ug,history_nauseag,0.039131589921175776
577,history_nauseag,ar_ug,0.039131589921175776
578,ar_ug,history_noiseg,0.027242110977048768
579,history_noiseg,ar_ug,0.027242110977048768
580,ar_ug,history_recruitmentg,0.0
581,history_recruitmentg,ar_ug,0.0
582,ar_ug,history_ringingg,0.0
583,history_ringingg,ar_ug,0.0
584,ar_ug,history_roaringg,0.020824725271932812
585,history_roaringg,ar_ug,0.020824725271932812
586,ar_ug,history_vomitingg,0.020824725271932812
587,history_vomitingg,ar_ug,0.020824725271932812
588,ar_ug,late_wave_poorg,0.0
589,late_wave_poorg,ar_ug,0.0
590,ar_ug,m_at_2kg,0.0
591,m_at_2kg,ar_ug,0.0
592,ar_ug,m_cond_lt_1kg,0.0
593,m_cond_lt_1kg,ar_ug,0.0
594,ar_ug,m_gt_1kg,0.0
595,m_gt_1kg,ar_ug,0.0
596,ar_ug,m_m_gt_2kg,0.010874690768428542
597,m_m_gt_2kg,ar_ug,0.010874690768428542
598,ar_ug,m_m_sng,0.048701393441341306
599,m_m_sng,ar_ug,0.048701393441341306
600,ar_ug,m_m_sn_gt_1kg,0.039131589921175776
601,m_m_sn_gt_1kg,ar_ug,0.039131589921175776
602,ar_ug,m_m_sn_gt_2kg,0.010874690768428542
603,m_m_sn_gt_2kg,ar_ug,0.010874690768428542
604,ar_ug,m_m_sn_gt_500g,0.0
605,m_m_sn_gt_500g,ar_ug,0.0
606,ar_ug,m_p_sn_gt_2kg,0.0
607,m_p_sn_gt_2kg,ar_ug,0.0
608,ar_ug,m_s_gt_500g,0.0
609,m_s_gt_500g,ar_ug,0.0
610,ar_ug,m_s_sng,0.010874690768428542
611,m_s_sng,ar_ug,0.010874690768428542
612,ar_ug,m_s_sn_gt_1kg,0.0
613,m_s_sn_gt_1kg,ar_ug,0.0
614,ar_ug,m_s_sn_gt_2kg,0.0465540557186098
615,m_s_sn_gt_2kg,ar_ug,0.0465540557186098
616,ar_ug,m_s_sn_gt_3kg,0.010874690768428542
617,m_s_sn_gt_3kg,ar_ug,0.010874690768428542
618,ar_ug,m_s_sn_gt_4kg,0.010874690768428542
619,m_s_sn_gt_4kg,ar_ug,0.010874690768428542
620,ar_ug,m_sn_2_3kg,0.0
621,m_sn_2_3kg,ar_ug,0.0
622,ar_ug,m_sn_gt_1kg,0.11877539103567508
623,m_sn_gt_1kg,ar_ug,0.11877539103567508
624,ar_ug,m_sn_gt_2kg,0.039131589921175776
625,m_sn_gt_2kg,ar_ug,0.039131589921175776
626,ar_ug,m_sn_gt_3kg,0.0
627,m_sn_gt_3kg,ar_ug,0.0
628,ar_ug,m_sn_gt_4kg,0.030821364611442185
629,m_sn_gt_4kg,ar_ug,0.030821364611442185
630,ar_ug,m_sn_gt_500g,0.0
631,m_sn_gt_500g,ar_ug,0.0
632,ar_ug,m_sn_gt_6kg,0.0
633,m_sn_gt_6kg,ar_ug,0.0
634,ar_ug,m_sn_lt_1kg,0.0
635,m_sn_lt_1kg,ar_ug,0.0
636,ar_ug,m_sn_lt_2kg,0.0
637,m_sn_lt_2kg,ar_ug,0.0
638,ar_ug,m_sn_lt_3kg,0.0
639,m_sn_lt_3kg,ar_ug,0.0
640,ar_ug,middle_wave_poorg,0.0
641,middle_wave_poorg,ar_ug,0.0
642,ar_ug,mod_gt_4kg,0.0
643,mod_gt_4kg,ar_ug,0.0
644,ar_ug,mod_mixedg,0.0
645,mod_mixedg,ar_ug,0.0
646,ar_ug,mod_s_mixedg,0.0
647,mod_s_mixedg,ar_ug,0.0
648,ar_ug,mod_s_sn_gt_500g,0.010874690768428542
649,mod_s_sn_gt_500g,ar_ug,0.010874690768428542
650,ar_ug,mod_sng,0.0
651,mod_sng,ar_ug,0.0
652,ar_ug,mod_sn_gt_1kg,0.0
653,mod_sn_gt_1kg,ar_ug,0.0
654,ar_ug,mod_sn_gt_2kg,0.08966693167133394
655,mod_sn_gt_2kg,ar_ug,0.08966693167133394
656,ar_ug,mod_sn_gt_3kg,0.0465540557186098
657,mod_sn_gt_3kg,ar_ug,0.0465540557186098
658,ar_ug,mod_sn_gt_4kg,0.0
659,mod_sn_gt_4kg,ar_ug,0.0
660,ar_ug,mod_sn_gt_500g,0.010874690768428542
661,mod_sn_gt_500g,ar_ug,0.010874690768428542
662,ar_ug,notch_4kg,0.07047741351738426
663,notch_4kg,ar_ug,0.07047741351738426
664,ar_ug,notch_at_4kg,0.0
665,notch_at_4kg,ar_ug,0.0
666,ar_ug,o_ar_cg,0.401720136532777
667,o_ar_cg,ar_ug,0.401720136532777
668,ar_ug,o_ar_ug,0.2549951736360997
669,o_ar_ug,ar_ug,0.2549951736360997
670,ar_ug,s_sn_gt_1kg,0.010874690768428542
671,s_sn_gt_1kg,ar_ug,0.010874690768428542
672,ar_ug,s_sn_gt_2kg,0.02332560409188706
673,s_sn_gt_2kg,ar_ug,0.02332560409188706
674,ar_ug,s_sn_gt_4kg,0.0
675,s_sn_gt_4kg,ar_ug,0.0
676,ar_ug,speechg,0.05733865192767908
677,speechg,ar_ug,0.05733865192767908
678,ar_ug,static_normalg,0.02332560409188706
679,static_normalg,ar_ug,0.02332560409188706
680,ar_ug,tympg,0.275812563782073
681,tympg,ar_ug,0.275812563782073
682,ar_ug,viith_nerve_signsg,0.0
683,viith_nerve_signsg,ar_ug,0.0
684,ar_ug,wave_V_delayedg,0.0
685,wave_V_delayedg,ar_ug,0.0
686,ar_ug,waveform_ItoV_prolongedg,0.0
687,waveform_ItoV_prolongedg,ar_ug,0.0
688,ar_ug,indentifierg,0.3451189796454414
689,indentifierg,ar_ug,0.3451189796454414
690,boneg,age_gt_60g,0.0
691,age_gt_60g,boneg,0.0
692,boneg,airg,0.23895600051368468
693,airg,boneg,0.23895600051368468
694,boneg,airBoneGapg,0.08721061712599319
695,airBoneGapg,boneg,0.08721061712599319
696,boneg,ar_cg,0.15328274352487378
697,ar_cg,boneg,0.15328274352487378
698,boneg,ar_ug,0.2151319870295323
699,ar_ug,boneg,0.2151319870295323
700,boneg,boneAbnormalg,0.16515967936109074
701,boneAbnormalg,boneg,0.16515967936109074
702,boneg,bserg,0.0
703,bserg,boneg,0.0
704,boneg,history_buzzingg,0.0
705,history_buzzingg,boneg,0.0
706,boneg,history_dizzinessg,0.07353643384270997
707,history_dizzinessg,boneg,0.07353643384270997
708,boneg,history_fluctuatingg,0.10110213898735941
709,history_fluctuatingg,boneg,0.10110213898735941
710,boneg,history_fullnessg,0.0
711,history_fullnessg,boneg,0.0
712,boneg,history_heredityg,0.0
713,history_heredityg,boneg,0.0
714,boneg,history_nauseag,0.12204139139070154
715,history_nauseag,boneg,0.12204139139070154
716,boneg,history_noiseg,0.026710584847974714
717,history_noiseg,boneg,0.026710584847974714
718,boneg,history_recruitmentg,0.0
719,history_recruitmentg,boneg,0.0
720,boneg,history_ringingg,0.0
721,history_ringingg,boneg,0.0
722,boneg,history_roaringg,0.06420349167591582
723,history_roaringg,boneg,0.06420349167591582
724,boneg,history_vomitingg,0.06420349167591582
725,history_vomitingg,boneg,0.06420349167591582
726,boneg,late_wave_poorg,0.0
727,late_wave_poorg,boneg,0.0
728,boneg,m_at_2kg,0.0
729,m_at_2kg,boneg,0.0
730,boneg,m_cond_lt_1kg,0.0
731,m_cond_lt_1kg,boneg,0.0
732,boneg,m_gt_1kg,0.0
733,m_gt_1kg,boneg,0.0
734,boneg,m_m_gt_2kg,0.02299036530568019
735,m_m_gt_2kg,boneg,0.02299036530568019
736,boneg,m_m_sng,0.04480157277275375
737,m_m_sng,boneg,0.04480157277275375
738,boneg,m_m_sn_gt_1kg,0.04345598519690729
739,m_m_sn_gt_1kg,boneg,0.04345598519690729
740,boneg,m_m_sn_gt_2kg,0.02299036530568019
741,m_m_sn_gt_2kg,boneg,0.02299036530568019
742,boneg,m_m_sn_gt_500g,0.0
743,m_m_sn_gt_500g,boneg,0.0
744,boneg,m_p_sn_gt_2kg,0.0
745,m_p_sn_gt_2kg,boneg,0.0
746,boneg,m_s_gt_500g,0.0
747,m_s_gt_500g,boneg,0.0
748,boneg,m_s_sng,0.01721285027034376
749,m_s_sng,boneg,0.01721285027034376
750,boneg,m_s_sn_gt_1kg,0.0
751,m_s_sn_gt_1kg,boneg,0.0
752,boneg,m_s_sn_gt_2kg,0.02299036530568019
753,m_s_sn_gt_2kg,boneg,0.02299036530568019
754,boneg,m_s_sn_gt_3kg,0.03269343601024977
755,m_s_sn_gt_3kg,boneg,0.03269343601024977
756,boneg,m_s_sn_gt_4kg,0.03269343601024977
757,m_s_sn_gt_4kg,boneg,0.03269343601024977
758,boneg,m_sn_2_3kg,0.0
759,m_sn_2_3kg,boneg,0.0
760,boneg,m_sn_gt_1kg,0.014789746597274599
761,m_sn_gt_1kg,boneg,0.014789746597274599
762,boneg,m_sn_gt_2kg,0.04345598519690729
763,m_sn_gt_2kg,boneg,0.04345598519690729
764,boneg,m_sn_gt_3kg,0.0
765,m_sn_gt_3kg,boneg,0.0
766,boneg,m_sn_gt_4kg,0.08069872111961136
767,m_sn_gt_4kg,boneg,0.08069872111961136
768,boneg,m_sn_gt_500g,0.0
769,m_sn_gt_500g,boneg,0.0
770,boneg,m_sn_gt_6kg,0.0
771,m_sn_gt_6kg,boneg,0.0
772,boneg,m_sn_lt_1kg,0.0
773,m_sn_lt_1kg,boneg,0.0
774,boneg,m_sn_lt_2kg,0.0
775,m_sn_lt_2kg,boneg,0.0
776,boneg,m_sn_lt_3kg,0.0
777,m_sn_lt_3kg,boneg,0.0
778,boneg,middle_wave_poorg,0.0
779,middle_wave_poorg,boneg,0.0
780,boneg,mod_gt_4kg,0.0
781,mod_gt_4kg,boneg,0.0
782,boneg,mod_mixedg,0.0
783,mod_mixedg,boneg,0.0
784,boneg,mod_s_mixedg,0.0
785,mod_s_mixedg,boneg,0.0
786,boneg,mod_s_sn_gt_500g,0.01721285027034376
787,mod_s_sn_gt_500g,boneg,0.01721285027034376
788,boneg,mod_sng,0.0
789,mod_sng,boneg,0.0
790,boneg,mod_sn_gt_1kg,0.0
791,mod_sn_gt_1kg,boneg,0.0
792,boneg,mod_sn_gt_2kg,0.07697568571885012
793,mod_sn_gt_2kg,boneg,0.07697568571885012
794,boneg,mod_sn_gt_3kg,0.04658699514748162
795,mod_sn_gt_3kg,boneg,0.04658699514748162
796,boneg,mod_sn_gt_4kg,0.0
797,mod_sn_gt_4kg,boneg,0.0
798,boneg,mod_sn_gt_500g,0.01721285027034376
799,mod_sn_gt_500g,boneg,0.01721285027034376
800,boneg,notch_4kg,0.023512920548836
801,notch_4kg,boneg,0.023512920548836
802,boneg,notch_at_4kg,0.0
803,notch_at_4kg,boneg,0.0
804,boneg,o_ar_cg,0.18635615232171815
805,o_ar_cg,boneg,0.18635615232171815
806,boneg,o_ar_ug,0.18813835103242926
807,o_ar_ug,boneg,0.18813835103242926
808,boneg,s_sn_gt_1kg,0.01721285027034376
809,s_sn_gt_1kg,boneg,0.01721285027034376
810,boneg,s_sn_gt_2kg,0.049369087398769274
811,s_sn_gt_2kg,boneg,0.049369087398769274
812,boneg,s_sn_gt_4kg,0.0
813,s_sn_gt_4kg,boneg,0.0
814,boneg,speechg,0.15604417630944442
815,speechg,boneg,0.15604417630944442
816,boneg,static_normalg,0.049369087398769274
817,static_normalg,boneg,0.049369087398769274
818,boneg,tympg,0.11503245551447884
819,tympg,boneg,0.11503245551447884
820,boneg,viith_nerve_signsg,0.0
821,viith_nerve_signsg,boneg,0.0
822,boneg,wave_V_delayedg,0.0
823,wave_V_delayedg,boneg,0.0
824,boneg,waveform_ItoV_prolongedg,0.0
825,waveform_ItoV_prolongedg,boneg,0.0
826,boneg,indentifierg,0.4660443939527274
827,indentifierg,boneg,0.4660443939527274
828,boneAbnormalg,age_gt_60g,0.0
829,age_gt_60g,boneAbnormalg,0.0
830,boneAbnormalg,airg,0.13967030067810418
831,airg,boneAbnormalg,0.13967030067810418
832,boneAbnormalg,airBoneGapg,0.0005354773132858135
833,airBoneGapg,boneAbnormalg,0.0005354773132858135
834,boneAbnormalg,ar_cg,0.0042559086290999285
835,ar_cg,boneAbnormalg,0.0042559086290999285
836,boneAbnormalg,ar_ug,0.03228665956585567
837,ar_ug,boneAbnormalg,0.03228665956585567
838,boneAbnormalg,boneg,0.16515967936109074
839,boneg,boneAbnormalg,0.16515967936109074
840,boneAbnormalg,bserg,0.0
841,bserg,boneAbnormalg,0.0
842,boneAbnormalg,history_buzzingg,0.0
843,history_buzzingg,boneAbnormalg,0.0
844,boneAbnormalg,history_dizzinessg,0.004678012089885737
845,history_dizzinessg,boneAbnormalg,0.004678012089885737
846,boneAbnormalg,history_fluctuatingg,0.013494464051537883
847,history_fluctuatingg,boneAbnormalg,0.013494464051537883
848,boneAbnormalg,history_fullnessg,0.0
849,history_fullnessg,boneAbnormalg,0.0
850,boneAbnormalg,history_heredityg,0.0
851,history_heredityg,boneAbnormalg,0.0
852,boneAbnormalg,history_nauseag,0.045987789016479284
853,history_nauseag,boneAbnormalg,0.045987789016479284
854,boneAbnormalg,history_noiseg,0.0014382118117610336
855,history_noiseg,boneAbnormalg,0.0014382118117610336
856,boneAbnormalg,history_recruitmentg,0.0
857,history_recruitmentg,boneAbnormalg,0.0
858,boneAbnormalg,history_ringingg,0.0
859,history_ringingg,boneAbnormalg,0.0
860,boneAbnormalg,history_roaringg,0.025263687036662003
861,history_roaringg,boneAbnormalg,0.025263687036662003
862,boneAbnormalg,history_vomitingg,0.025263687036662003
863,history_vomitingg,boneAbnormalg,0.025263687036662003
864,boneAbnormalg,late_wave_poorg,0.0
865,late_wave_poorg,boneAbnormalg,0.0
866,boneAbnormalg,m_at_2kg,0.0
867,m_at_2kg,boneAbnormalg,0.0
868,boneAbnormalg,m_cond_lt_1kg,0.0
869,m_cond_lt_1kg,boneAbnormalg,0.0
870,boneAbnormalg,m_gt_1kg,0.0
871,m_gt_1kg,boneAbnormalg,0.0
872,boneAbnormalg,m_m_gt_2kg,0.013494464051537883
873,m_m_gt_2kg,boneAbnormalg,0.013494464051537883
874,boneAbnormalg,m_m_sng,0.009826406340041881
875,m_m_sng,boneAbnormalg,0.009826406340041881
876,boneAbnormalg,m_m_sn_gt_1kg,0.045987789016479284
877,m_m_sn_gt_1kg,boneAbnormalg,0.045987789016479284
878,boneAbnormalg,m_m_sn_gt_2kg,0.04921130661842508
879,m_m_sn_gt_2kg,boneAbnormalg,0.04921130661842508
880,boneAbnormalg,m_m_sn_gt_500g,0.0
881,m_m_sn_gt_500g,boneAbnormalg,0.0
882,boneAbnormalg,m_p_sn_gt_2kg,0.0
883,m_p_sn_gt_2kg,boneAbnormalg,0.0
884,boneAbnormalg,m_s_gt_500g,0.0
885,m_s_gt_500g,boneAbnormalg,0.0
886,boneAbnormalg,m_s_sng,0.013494464051537883
887,m_s_sng,boneAbnormalg,0.013494464051537883
888,boneAbnormalg,m_s_sn_gt_1kg,0.0
889,m_s_sn_gt_1kg,boneAbnormalg,0.0
890,boneAbnormalg,m_s_sn_gt_2kg,0.013494464051537883
891,m_s_sn_gt_2kg,boneAbnormalg,0.013494464051537883
892,boneAbnormalg,m_s_sn_gt_3kg,0.013494464051537883
893,m_s_sn_gt_3kg,boneAbnormalg,0.013494464051537883
894,boneAbnormalg,m_s_sn_gt_4kg,0.013494464051537883
895,m_s_sn_gt_4kg,boneAbnormalg,0.013494464051537883
896,boneAbnormalg,m_sn_2_3kg,0.0
897,m_sn_2_3kg,boneAbnormalg,0.0
898,boneAbnormalg,m_sn_gt_1kg,0.045987789016479284
899,m_sn_gt_1kg,boneAbnormalg,0.045987789016479284
900,boneAbnormalg,m_sn_gt_2kg,0.045987789016479284
901,m_sn_gt_2kg,boneAbnormalg,0.045987789016479284
902,boneAbnormalg,m_sn_gt_3kg,0.0
903,m_sn_gt_3kg,boneAbnormalg,0.0
904,boneAbnormalg,m_sn_gt_4kg,0.06455743254826977
905,m_sn_gt_4kg,boneAbnormalg,0.06455743254826977
906,boneAbnormalg,m_sn_gt_500g,0.0
907,m_sn_gt_500g,boneAbnormalg,0.0
908,boneAbnormalg,m_sn_gt_6kg,0.0
909,m_sn_gt_6kg,boneAbnormalg,0.0
910,boneAbnormalg,m_sn_lt_1kg,0.0
911,m_sn_lt_1kg,boneAbnormalg,0.0
912,boneAbnormalg,m_sn_lt_2kg,0.0
913,m_sn_lt_2kg,boneAbnormalg,0.0
914,boneAbnormalg,m_sn_lt_3kg,0.0
915,m_sn_lt_3kg,boneAbnormalg,0.0
916,boneAbnormalg,middle_wave_poorg,0.0
917,middle_wave_poorg,boneAbnormalg,0.0
918,boneAbnormalg,mod_gt_4kg,0.0
919,mod_gt_4kg,boneAbnormalg,0.0
920,boneAbnormalg,mod_mixedg,0.0
921,mod_mixedg,boneAbnormalg,0.0
922,boneAbnormalg,mod_s_mixedg,0.0
923,mod_s_mixedg,boneAbnormalg,0.0
924,boneAbnormalg,mod_s_sn_gt_500g,0.013494464051537883
925,mod_s_sn_gt_500g,boneAbnormalg,0.013494464051537883
926,boneAbnormalg,mod_sng,0.0
927,mod_sng,boneAbnormalg,0.0
928,boneAbnormalg,mod_sn_gt_1kg,0.0
929,mod_sn_gt_1kg,boneAbnormalg,0.0
930,boneAbnormalg,mod_sn_gt_2kg,0.03598667217977361
931,mod_sn_gt_2kg,boneAbnormalg,0.03598667217977361
932,boneAbnormalg,mod_sn_gt_3kg,0.013494464051537883
933,mod_sn_gt_3kg,boneAbnormalg,0.013494464051537883
934,boneAbnormalg,mod_sn_gt_4kg,0.0
935,mod_sn_gt_4kg,boneAbnormalg,0.0
936,boneAbnormalg,mod_sn_gt_500g,0.013494464051537883
937,mod_sn_gt_500g,boneAbnormalg,0.013494464051537883
938,boneAbnormalg,notch_4kg,0.00022954539820118
939,notch_4kg,boneAbnormalg,0.00022954539820118
940,boneAbnormalg,notch_at_4kg,0.0
941,notch_at_4kg,boneAbnormalg,0.0
942,boneAbnormalg,o_ar_cg,0.00533462965392861
943,o_ar_cg,boneAbnormalg,0.00533462965392861
944,boneAbnormalg,o_ar_ug,0.015621632945206639
945,o_ar_ug,boneAbnormalg,0.015621632945206639
946,boneAbnormalg,s_sn_gt_1kg,0.04921130661842508
947,s_sn_gt_1kg,boneAbnormalg,0.04921130661842508
948,boneAbnormalg,s_sn_gt_2kg,0.0004874312399982371
949,s_sn_gt_2kg,boneAbnormalg,0.0004874312399982371
950,boneAbnormalg,s_sn_gt_4kg,0.0
951,s_sn_gt_4kg,boneAbnormalg,0.0
952,boneAbnormalg,speechg,0.03636327132550803
953,speechg,boneAbnormalg,0.03636327132550803
954,boneAbnormalg,static_normalg,0.03598667217977361
955,static_normalg,boneAbnormalg,0.03598667217977361
956,boneAbnormalg,tympg,0.08741469778113964
957,tympg,boneAbnormalg,0.08741469778113964
958,boneAbnormalg,viith_nerve_signsg,0.0
959,viith_nerve_signsg,boneAbnormalg,0.0
960,boneAbnormalg,wave_V_delayedg,0.0
961,wave_V_delayedg,boneAbnormalg,0.0
962,boneAbnormalg,waveform_ItoV_prolongedg,0.0
963,waveform_ItoV_prolongedg,boneAbnormalg,0.0
964,boneAbnormalg,indentifierg,0.24396973379980397
965,indentifierg,boneAbnormalg,0.24396973379980397
966,bserg,age_gt_60g,1.0
967,age_gt_60g,bserg,1.0
968,bserg,airg,6.422527949412504e-16
969,airg,bserg,6.422527949412504e-16
970,bserg,airBoneGapg,0.0
971,airBoneGapg,bserg,0.0
972,bserg,ar_cg,1.5738607661019716e-15
973,ar_cg,bserg,1.5738607661019716e-15
974,bserg,ar_ug,0.0
975,ar_ug,bserg,0.0
976,bserg,boneg,0.0
977,boneg,bserg,0.0
978,bserg,boneAbnormalg,0.0
979,boneAbnormalg,bserg,0.0
980,bserg,history_buzzingg,1.0
981,history_buzzingg,bserg,1.0
982,bserg,history_dizzinessg,6.864277614486573e-15
983,history_dizzinessg,bserg,6.864277614486573e-15
984,bserg,history_fluctuatingg,0.0
985,history_fluctuatingg,bserg,0.0
986,bserg,history_fullnessg,1.0
987,history_fullnessg,bserg,1.0
988,bserg,history_heredityg,1.0
989,history_heredityg,bserg,1.0
990,bserg,history_nauseag,0.0
991,history_nauseag,bserg,0.0
992,bserg,history_noiseg,0.0
993,history_noiseg,bserg,0.0
994,bserg,history_recruitmentg,1.0
995,history_recruitmentg,bserg,1.0
996,bserg,history_ringingg,1.0
997,history_ringingg,bserg,1.0
998,bserg,history_roaringg,1.4254985831498747e-14
999,history_roaringg,bserg,1.4254985831498747e-14
1000,bserg,history_vomitingg,1.4254985831498747e-14
1001,history_vomitingg,bserg,1.4254985831498747e-14
1002,bserg,late_wave_poorg,1.0
1003,late_wave_poorg,bserg,1.0
1004,bserg,m_at_2kg,1.0
1005,m_at_2kg,bserg,1.0
1006,bserg,m_cond_lt_1kg,1.0
1007,m_cond_lt_1kg,bserg,1.0
1008,bserg,m_gt_1kg,1.0
1009,m_gt_1kg,bserg,1.0
1010,bserg,m_m_gt_2kg,0.0
1011,m_m_gt_2kg,bserg,0.0
1012,bserg,m_m_sng,5.2372117626230235e-15
1013,m_m_sng,bserg,5.2372117626230235e-15
1014,bserg,m_m_sn_gt_1kg,0.0
1015,m_m_sn_gt_1kg,bserg,0.0
1016,bserg,m_m_sn_gt_2kg,0.0
1017,m_m_sn_gt_2kg,bserg,0.0
1018,bserg,m_m_sn_gt_500g,1.0
1019,m_m_sn_gt_500g,bserg,1.0
1020,bserg,m_p_sn_gt_2kg,1.0
1021,m_p_sn_gt_2kg,bserg,1.0
1022,bserg,m_s_gt_500g,1.0
1023,m_s_gt_500g,bserg,1.0
1024,bserg,m_s_sng,0.0
1025,m_s_sng,bserg,0.0
1026,bserg,m_s_sn_gt_1kg,1.0
1027,m_s_sn_gt_1kg,bserg,1.0
1028,bserg,m_s_sn_gt_2kg,0.0
1029,m_s_sn_gt_2kg,bserg,0.0
1030,bserg,m_s_sn_gt_3kg,0.0
1031,m_s_sn_gt_3kg,bserg,0.0
1032,bserg,m_s_sn_gt_4kg,0.0
1033,m_s_sn_gt_4kg,bserg,0.0
1034,bserg,m_sn_2_3kg,1.0
1035,m_sn_2_3kg,bserg,1.0
1036,bserg,m_sn_gt_1kg,0.0
1037,m_sn_gt_1kg,bserg,0.0
1038,bserg,m_sn_gt_2kg,0.0
1039,m_sn_gt_2kg,bserg,0.0
1040,bserg,m_sn_gt_3kg,1.0
1041,m_sn_gt_3kg,bserg,1.0
1042,bserg,m_sn_gt_4kg,5.9291556255730115e-15
1043,m_sn_gt_4kg,bserg,5.9291556255730115e-15
1044,bserg,m_sn_gt_500g,1.0
1045,m_sn_gt_500g,bserg,1.0
1046,bserg,m_sn_gt_6kg,1.0
1047,m_sn_gt_6kg,bserg,1.0
1048,bserg,m_sn_lt_1kg,1.0
1049,m_sn_lt_1kg,bserg,1.0
1050,bserg,m_sn_lt_2kg,1.0
1051,m_sn_lt_2kg,bserg,1.0
1052,bserg,m_sn_lt_3kg,1.0
1053,m_sn_lt_3kg,bserg,1.0
1054,bserg,middle_wave_poorg,1.0
1055,middle_wave_poorg,bserg,1.0
1056,bserg,mod_gt_4kg,1.0
1057,mod_gt_4kg,bserg,1.0
1058,bserg,mod_mixedg,1.0
1059,mod_mixedg,bserg,1.0
1060,bserg,mod_s_mixedg,1.0
1061,mod_s_mixedg,bserg,1.0
1062,bserg,mod_s_sn_gt_500g,0.0
1063,mod_s_sn_gt_500g,bserg,0.0
1064,bserg,mod_sng,1.0
1065,mod_sng,bserg,1.0
1066,bserg,mod_sn_gt_1kg,1.0
1067,mod_sn_gt_1kg,bserg,1.0
1068,bserg,mod_sn_gt_2kg,0.0
1069,mod_sn_gt_2kg,bserg,0.0
1070,bserg,mod_sn_gt_3kg,0.0
1071,mod_sn_gt_3kg,bserg,0.0
1072,bserg,mod_sn_gt_4kg,1.0
1073,mod_sn_gt_4kg,bserg,1.0
1074,bserg,mod_sn_gt_500g,0.0
1075,mod_sn_gt_500g,bserg,0.0
1076,bserg,notch_4kg,0.0
1077,notch_4kg,bserg,0.0
1078,bserg,notch_at_4kg,1.0
1079,notch_at_4kg,bserg,1.0
1080,bserg,o_ar_cg,1.8603536660234205e-15
1081,o_ar_cg,bserg,1.8603536660234205e-15
1082,bserg,o_ar_ug,0.0
1083,o_ar_ug,bserg,0.0
1084,bserg,s_sn_gt_1kg,0.0
1085,s_sn_gt_1kg,bserg,0.0
1086,bserg,s_sn_gt_2kg,0.0
1087,s_sn_gt_2kg,bserg,0.0
1088,bserg,s_sn_gt_4kg,1.0
1089,s_sn_gt_4kg,bserg,1.0
1090,bserg,speechg,0.0
1091,speechg,bserg,0.0
1092,bserg,static_normalg,0.0
1093,static_normalg,bserg,0.0
1094,bserg,tympg,4.025788539645089e-15
1095,tympg,bserg,4.025788539645089e-15
1096,bserg,viith_nerve_signsg,1.0
1097,viith_nerve_signsg,bserg,1.0
1098,bserg,wave_V_delayedg,1.0
1099,wave_V_delayedg,bserg,1.0
1100,bserg,waveform_ItoV_prolongedg,1.0
1101,waveform_ItoV_prolongedg,bserg,1.0
1102,bserg,indentifierg,0.0
1103,indentifierg,bserg,0.0
1104,history_buzzingg,age_gt_60g,1.0
1105,age_gt_60g,history_buzzingg,1.0
1106,history_buzzingg,airg,6.422527949412504e-16
1107,airg,history_buzzingg,6.422527949412504e-16
1108,history_buzzingg,airBoneGapg,0.0
1109,airBoneGapg,history_buzzingg,0.0
1110,history_buzzingg,ar_cg,1.5738607661019716e-15
1111,ar_cg,history_buzzingg,1.5738607661019716e-15
1112,history_buzzingg,ar_ug,0.0
1113,ar_ug,history_buzzingg,0.0
1114,history_buzzingg,boneg,0.0
1115,boneg,history_buzzingg,0.0
1116,history_buzzingg,boneAbnormalg,0.0
1117,boneAbnormalg,history_buzzingg,0.0
1118,history_buzzingg,bserg,1.0
